FFD Points: X, Y, Z
0.0028894319635, 0.00935521679084, 2.91375579344
0.00287945787862, 0.57795884061, 0.952206225737
0.0094666361843, 0.0165977830558, 2.91312262479
0.00945672129479, 0.638312553589, 0.951999315315
0.0175039084307, 0.0221811688019, 2.912365516
0.0174940658772, 0.684839992683, 0.951751903037
0.0261973185668, 0.0267105643233, 2.91155867161
0.0261875542548, 0.722584326289, 0.951488237878
0.0350160724002, 0.0304357493222, 2.91186940717
0.0350063874577, 0.753627017235, 0.951589781796
0.0532059069705, 0.0364958668149, 2.91242462968
0.053196385738, 0.804127154671, 0.951771220537
0.0813297803146, 0.0433477450646, 2.91309215374
0.0813205121992, 0.861225188452, 0.951989357814
0.109848736367, 0.0484084296526, 2.91361520929
0.109839724924, 0.903396857158, 0.952160284857
0.138580369872, 0.0522180597389, 2.91402282694
0.138571617016, 0.935143245436, 0.95229348845
0.167420396765, 0.0550711024847, 2.91433127249
0.167411903472, 0.958918205402, 0.952394284026
0.196326927888, 0.0571564196997, 2.91455379926
0.196318694756, 0.976295559238, 0.952467002578
0.225270765913, 0.0586038697136, 2.91471223366
0.225262793279, 0.988357441656, 0.952518776665
0.254235141016, 0.0595089811287, 2.91481425068
0.254227429063, 0.995899911074, 0.952552114363
0.283207751676, 0.0599451391765, 2.91486258488
0.283200300479, 0.999534500896, 0.952567909285
0.312180906162, 0.05997133995, 2.91486494862
0.312173715726, 0.999752837036, 0.95256868172
0.34115010983, 0.0596356752855, 2.91483082777
0.341143180119, 0.996955678118, 0.952557531516
0.370108715743, 0.058978055242, 2.91476447866
0.370102046662, 0.991475602423, 0.952535849581
0.399058339914, 0.0580329240738, 2.91466821167
0.399051931381, 0.983599640621, 0.952504390911
0.427991268305, 0.0568293286275, 2.91454866447
0.427985120171, 0.973569845732, 0.952465324602
0.456911437911, 0.0553920866265, 2.91440811777
0.456905550061, 0.961593028671, 0.952419395961
0.492336509951, 0.0533433351792, 2.91414190403
0.492330940929, 0.944520384487, 0.952332401132
0.52774210252, 0.0510096708684, 2.91384003996
0.527736852151, 0.925073506012, 0.952233756289
0.563127686007, 0.0484193151537, 2.9135015
0.563122754112, 0.903487568155, 0.952123126294
0.598493552981, 0.045595474703, 2.91312714228
0.598488939382, 0.879955956592, 0.952000791566
0.633838908941, 0.0425570910561, 2.91271499363
0.633834613452, 0.854636514859, 0.951866107307
0.669163238509, 0.0393191025252, 2.9122636529
0.669159260943, 0.827653726815, 0.951718615637
0.704466625438, 0.0358927516021, 2.91176433061
0.704462965605, 0.799101278329, 0.951555444285
0.739748080354, 0.0322859671498, 2.9112151069
0.739744738057, 0.769045242161, 0.951375965862
0.775006343146, 0.0285034111968, 2.91061122741
0.775003318176, 0.737524467899, 0.951178626719
0.810247898759, 0.0245459739462, 2.91000965667
0.810245190965, 0.704546373779, 0.950982042042
0.845473841387, 0.0204120806458, 2.90942924228
0.84547145063, 0.670097837084, 0.950792370955
0.880677020782, 0.0160983060382, 2.90881482833
0.880674946857, 0.63415031448, 0.9505915893
0.915854432447, 0.0115981005266, 2.90815507167
0.915852675121, 0.596649226901, 0.950375990299
0.949037848766, 0.00717032540418, 2.90746487207
0.949036390093, 0.55975171584, 0.950150442979
0.965621640902, 0.00488776503609, 2.9070546651
0.965620331485, 0.540730696456, 0.950016393236
0.973865556031, 0.0037352608235, 2.90675844912
0.97386432081, 0.531126654752, 0.949919594106
0.984044769214, 0.00229521809282, 2.90816265485
0.984043625606, 0.519126498665, 0.950378468373
0.993162784243, 0.00098934722761, 2.90910322013
0.993161722699, 0.508244422823, 0.950685831599
0.997720977188, 0.0003307402227, 2.90957349963
0.997719956667, 0.502756122587, 0.950839512186
0.00286060378107, 0.0093096498929, 1.65888015322
0.00285062943673, 0.577579122789, 0.542130888504
0.00937422326352, 0.0165202798386, 1.65869828959
0.00936430754229, 0.63766670421, 0.542071458083
0.0173442761634, 0.0220868075756, 1.65850393947
0.0173344321733, 0.684053662236, 0.542007947253
0.0259570164657, 0.0265987517295, 1.65830896408
0.0259472499909, 0.721652570203, 0.541944232095
0.0347276602339, 0.0303241116554, 1.65830920256
0.0347179726956, 0.75269671885, 0.541944310027
0.052798941886, 0.036377938125, 1.65830964167
0.0527894169908, 0.803144431968, 0.541944453522
0.0809744956813, 0.0432744483682, 1.6583102274
0.0809652243683, 0.860614392828, 0.541944644932
0.109532047306, 0.0483601335564, 1.65831071916
0.109523033013, 0.902994396397, 0.541944805631
0.138286311255, 0.052184277374, 1.65831111803
0.138277555753, 0.934861730421, 0.541944935976
0.167151674216, 0.0550483022528, 1.65831142216
0.167143178504, 0.958728206636, 0.541945035361
0.196083134899, 0.0571417108612, 1.65831163083
0.196074899573, 0.976172987627, 0.541945103552
0.225053795295, 0.0585951272238, 1.6583117431
0.225045820707, 0.988284588789, 0.541945140241
0.254046679732, 0.059504626491, 1.65831175888
0.254038966083, 0.995863623031, 0.541945145395
0.283050491993, 0.0599439501414, 1.65831167832
0.28304303938, 0.999524592435, 0.541945119072
0.31205762548, 0.0599720232302, 1.6583115007
0.312050433934, 0.999758530943, 0.541945061026
0.341062896912, 0.0596371732416, 1.65831122629
0.341055966416, 0.996968160877, 0.541944971354
0.370062536767, 0.0589793379942, 1.65831085581
0.37005586727, 0.991486291847, 0.541944850286
0.399054250008, 0.0580330758129, 1.65831038907
0.399047841439, 0.983600905092, 0.541944697764
0.428036332505, 0.0568272769305, 1.65830982639
0.428030184777, 0.973552748542, 0.541944513886
0.457007698782, 0.0553869095298, 1.65830916789
0.457001811798, 0.961549886917, 0.541944298699
0.492507455491, 0.0533327712114, 1.65831169061
0.492501888008, 0.944432352889, 0.541945123086
0.52798949615, 0.0509924670817, 1.65831384418
0.527984248008, 0.924930143512, 0.541945826844
0.563453592904, 0.0483943666726, 1.65831562863
0.563448663942, 0.903279667611, 0.541946409976
0.598899731083, 0.0455617760659, 1.65831704392
0.598895121139, 0.879675139297, 0.541946872473
0.63432798303, 0.0425136080132, 1.65831809002
0.634323691944, 0.854274162207, 0.541947214322
0.669738394392, 0.0392647611177, 1.65831876692
0.669734422001, 0.8272008893, 0.541947435525
0.705130914767, 0.0358264628239, 1.65831907445
0.705127260912, 0.798548881051, 0.541947536019
0.740505314855, 0.0322065105165, 1.65831901273
0.740501979373, 0.768383114585, 0.541947515851
0.775861147378, 0.0284094731151, 1.65831858161
0.775858130101, 0.736741663598, 0.541947374966
0.811197684905, 0.0244368810163, 1.65831778127
0.81119498566, 0.703637281181, 0.541947113426
0.846513880073, 0.0202873449194, 1.65831661163
0.846511498676, 0.669058390022, 0.541946731205
0.881808320967, 0.0159566789054, 1.65831507273
0.881806257223, 0.632970108043, 0.541946228315
0.917079181812, 0.0114379592459, 1.6583131646
0.917077435509, 0.595314738471, 0.541945604766
0.950499471701, 0.00697115652901, 1.65831101377
0.950498026183, 0.558092002875, 0.541944901905
0.967200155273, 0.00466807756046, 1.6583098139
0.967198860063, 0.538899998004, 0.541944509806
0.975547984419, 0.00349846568313, 1.6583091828
0.97554676434, 0.529153394803, 0.54194430357
0.984800265325, 0.00218756336604, 1.65830917727
0.984799128518, 0.518229390894, 0.541944301765
0.993486489316, 0.00094265548925, 1.65830917199
0.993485430685, 0.507855331488, 0.541944300039
0.997828866188, 0.00031509359495, 1.65830916941
0.997827846639, 0.502625736196, 0.541944299195
0.428032961574, -0.0568274304038, 1.5283053568
0.428026813815, 0.0264459725353, 0.499460920293
0.399047513507, -0.0580333257665, 1.52830535055
0.399041104877, 0.0163970119954, 0.49946091825
0.370052427563, -0.058979618809, 1.52830534433
0.370045757974, 0.0085113680692, 0.499460916219
0.341049362471, -0.0596374057089, 1.52830533805
0.341042431853, 0.00302990192772, 0.499460914166
0.31204077026, -0.059972116648, 1.52830533205
0.312033578562, 0.000240690588407, 0.499460912207
0.283030261215, -0.0599437971806, 1.52830532585
0.28302280842, 0.00047668221713, 0.499460910179
0.254023071282, -0.0595040809883, 1.52830531925
0.25401535742, 0.00414092274912, 0.499460908022
0.225026826651, -0.0585940405619, 1.52830531302
0.225018851821, 0.0117244665764, 0.499460905987
0.196052773576, -0.0571398790598, 1.52830530685
0.196044537977, 0.0238422771304, 0.49946090397
0.167117958111, -0.0550454273853, 1.5283053005
0.167109462096, 0.0412957501934, 0.499460901896
0.138249315254, -0.0521800238173, 1.5283052943
0.138240559419, 0.0651737152943, 0.49946089987
0.109492196267, -0.0483540562151, 1.5283052881
0.109483181616, 0.09705624727, 0.499460897844
0.080931437411, -0.0432655619432, 1.52830528239
0.0809221657105, 0.139459659479, 0.499460895976
0.0527536245307, -0.0363647195587, 1.52830527565
0.0527440992276, 0.196965720916, 0.499460893774
0.034680440591, -0.0303057301812, 1.52830527155
0.0346707526278, 0.247456457549, 0.499460892436
0.0259094009971, -0.0265765962235, 1.52830526951
0.0258996340938, 0.278532055936, 0.499460891767
0.0173102549151, -0.0220665620867, 1.52848493889
0.0173004106188, 0.31611504736, 0.499519605141
0.0093537692202, -0.0165030270923, 1.5286640302
0.00934385331488, 0.36247706628, 0.499578129611
0.00285306210897, -0.00929772924544, 1.5288316219
0.00284308769676, 0.422520214284, 0.49963289617
4e-14, 0.0, 1.528995314
-1.00000899608e-05, 0.5, 0.499686388398
1.0, 0.0, 1.528305363
0.999998999991, 0.5, 0.49946092232
0.99784389811, -0.00031291358698, 1.52830536831
0.997842878695, 0.497392430235, 0.499460924054
0.993531590643, -0.00093615000165, 1.52830537871
0.993530532417, 0.492198880005, 0.499460927453
0.984905527891, -0.00217256393381, 1.52830539965
0.98490439203, 0.481895602292, 0.499460934296
0.427753126738, -0.0382408619944, 3.04205280218
0.427746976461, 0.181331461189, 0.994131845646
0.427921712229, -0.0268885558919, 3.05006938411
0.427915563469, 0.27593243536, 0.99675154949
0.42804098349, -0.0138521339446, 3.05511248884
0.428034835803, 0.384567474337, 0.998399563689
0.428148421529, 0.0, 3.05682212758
0.42814227481, 0.5, 0.998958249075
0.975721337623, -0.0034740596787, 1.52830542194
0.975720119105, 0.471049985178, 0.49946094158
0.967370735761, -0.00464427772939, 1.52830542102
0.967369442086, 0.461298330616, 0.499460941279
0.950664511665, -0.00694860479858, 1.52830541908
0.950663067633, 0.44209592508, 0.499460940645
0.917233127821, -0.0114178298148, 1.5283054153
0.917231382903, 0.404853003993, 0.499460939412
0.88195052137, -0.0159388339782, 1.52830541135
0.881948458906, 0.367178597205, 0.499460938121
0.84664431267, -0.0202716645859, 1.52830540736
0.846641932448, 0.331072277246, 0.499460936816
0.811316330841, -0.0244232300475, 1.52830540334
0.811313632664, 0.296476474997, 0.499460935503
0.775967989789, -0.0283977215345, 1.5283053993
0.775964973474, 0.263356264608, 0.499460934182
0.74060033819, -0.0321965397169, 1.52830539534
0.740597003563, 0.231699974026, 0.499460932888
0.705214102789, -0.0358181615727, 1.52830539128
0.705210449683, 0.201520294889, 0.499460931561
0.669809736229, -0.0392580206582, 1.52830538728
0.669805764481, 0.17285528026, 0.499460930254
0.634387465369, -0.0425083195043, 1.52830538318
0.634383174818, 0.145769907966, 0.499460928915
0.598947342399, -0.0455578257703, 1.52830537915
0.598942732884, 0.120357779284, 0.499460927596
0.563489320037, -0.0483916317268, 1.52830537512
0.563484391396, 0.0967431232245, 0.499460926281
0.528013327019, -0.0509908098798, 1.5283053711
0.528008079092, 0.0750836662737, 0.499460924965
0.492519377149, -0.0533320344851, 1.52830536707
0.492513809773, 0.055573786394, 0.49946092365
0.457007698782, -0.0553869095298, 1.52830536305
0.457001811799, 0.0384501130832, 0.499460922335
0.975785296744, -0.00346505501132, 2.9888693991
0.9757840788, 0.471125022822, 0.976752273317
0.982351778401, -0.00253597837582, 2.99641719103
0.982350619557, 0.478867199082, 0.979218783323
0.985620961738, -0.00203719799034, 3.00037021703
0.985619832317, 0.48302363302, 0.980510575448
0.987138643876, 0.0, 3.00185384026
0.987137528113, 0.5, 0.980995402211
0.0217809251393, -0.0243855890547, 3.00279395066
0.0217711210794, 0.296790144709, 0.981302616789
0.0129544634333, -0.0182302103095, 3.00621533962
0.0129445799345, 0.348084112686, 0.982420677564
0.00603577312773, -0.00997791073379, 3.0089077377
0.00602582736018, 0.416852129683, 0.983300514589
0.00295604978625, 0.0, 3.00945980076
0.00294607630094, 0.5, 0.983480920869
0.42772930732, -0.0531994675824, 3.02001850186
0.427723156828, 0.056678492172, 0.986931352749
0.39927765075, -0.0541449553483, 3.02086127409
0.399271244191, 0.0487995587715, 0.98720675861
0.370780837727, -0.0548897136367, 3.02152470557
0.370774174695, 0.0425933431383, 0.98742355849
0.342278344289, -0.0554206581, 3.02196707055
0.342271424732, 0.0381688796853, 0.987568117011
0.313763314892, -0.0557095581828, 3.02217752827
0.313756138697, 0.0357614191198, 0.987636891572
0.285241496355, -0.0557257715258, 3.02213074145
0.285234063462, 0.0356263101801, 0.987621602311
0.256718421883, -0.0554450650208, 3.02176417922
0.25671073228, 0.0379654920685, 0.987501815038
0.228201541579, -0.0548242211161, 3.02102810517
0.228193595322, 0.0431391050471, 0.98726127661
0.199699500096, -0.0537895756914, 3.01990823355
0.199691297317, 0.0517610065546, 0.98689531865
0.171230660843, -0.0522569267568, 3.01835466743
0.171222201842, 0.0645328681455, 0.986387635552
0.142827776136, -0.0501354561992, 3.01621579585
0.142819061508, 0.0822114948153, 0.985688683037
0.114539072041, -0.0472428959191, 3.01340130997
0.114530102812, 0.106315762078, 0.984768949471
0.0864587684739, -0.0432786752162, 3.00979512337
0.0864495465198, 0.139350384025, 0.983590499482
0.0588093124687, -0.0377031957388, 3.00518597049
0.0587998416672, 0.185811938644, 0.982084294515
0.0403830395885, -0.0323855647991, 3.00130633565
0.0403734029491, 0.230124791261, 0.980816485567
0.0314683675306, -0.0290179583284, 2.99913017636
0.0314586506584, 0.258187710801, 0.980105347964
0.965918727766, -0.00484643838022, 2.96773577341
0.965917421022, 0.459613686603, 0.969846107953
0.949750480376, -0.00707323627049, 2.97041053774
0.949749028118, 0.44105734679, 0.970720182521
0.917412196081, -0.0113943782441, 2.97485345379
0.917410452775, 0.405048430492, 0.972172063681
0.882129630031, -0.0159163464043, 2.97918954175
0.882127569179, 0.367365990531, 0.973589034952
0.846802893352, -0.0202526003747, 2.98323337793
0.846800514556, 0.331231143025, 0.974910502542
0.811443741177, -0.024408570716, 2.98706706055
0.811441044146, 0.296598634056, 0.976163294963
0.776102039408, -0.0283829774059, 2.99109369158
0.776099024299, 0.263479130299, 0.977479140156
0.74076441899, -0.0321793227275, 2.99524869666
0.740761085839, 0.231843446547, 0.978836936142
0.705366045518, -0.0358029994073, 2.99913279625
0.70536239378, 0.201646644162, 0.980106204107
0.669906048538, -0.0391522510157, 3.00274626975
0.669902077657, 0.173736679258, 0.981287035351
0.634382554162, -0.0420755187123, 3.00605200856
0.634378263566, 0.149376521122, 0.982367303318
0.598807232984, -0.0446492140411, 3.00910896376
0.598802622207, 0.127929417501, 0.983366272377
0.563191232362, -0.0469223777761, 3.01192551577
0.563186301038, 0.108986702087, 0.984286681124
0.527545078089, -0.0489144053498, 3.01451534315
0.527539825948, 0.0923867489724, 0.985132999516
0.49186984865, -0.0506343599169, 3.01687348135
0.491864275428, 0.078054033125, 0.985903605215
0.456169796957, -0.05206945819, 3.01900900013
0.456163902432, 0.066095080165, 0.986601462081
1.0, 0.0, 2.98712917854
0.999998999991, 0.5, 0.976183594232
0.997933667868, -0.00029989470705, 2.98548325582
0.997932649261, 0.497500919093, 0.975645730325
0.993800998226, -0.00089729021979, 2.98219130747
0.993799942425, 0.492522706123, 0.974569968879
0.985534321624, -0.0020829637142, 2.97560736798
0.985533191423, 0.482642258344, 0.972418432012
0.973681093421, -0.00376115274031, 2.96577792383
0.973679856539, 0.468657582871, 0.969206310828
0.0176647033391, -0.0222758904236, 2.88128496006
0.0176548622328, 0.314370673626, 0.941595223719
0.00956621258025, -0.0166806645223, 2.88162269826
0.00955629858694, 0.360996779034, 0.941705591714
0.00292891635633, -0.00941759699257, 2.88193858729
0.00291894262681, 0.42152133304, 0.941808819711
4e-14, 0.0, 2.882246899
-1.00000899608e-05, 0.5, 0.941909571551
0.428076540467, -0.0568254463237, 2.88095967058
0.428070393101, 0.0264625062611, 0.941488923791
0.399134584537, -0.058030095051, 2.88097107326
0.39912817669, 0.0164239341762, 0.941492650021
0.370183086621, -0.0589759893453, 2.88098057458
0.370176418209, 0.0085416130957, 0.941495754918
0.341224644084, -0.0596343950758, 2.88098817046
0.341217715043, 0.00305499011891, 0.941498237143
0.312258608798, -0.0599709093074, 2.88099385761
0.312251419061, 0.000250751592057, 0.941500095622
0.283291758894, -0.0599457743119, 2.88099763165
0.283284308453, 0.000460206397227, 0.941501328923
0.254328311809, -0.0595110728708, 2.88099949058
0.254320600695, 0.00408265803228, 0.941501936395
0.225375532265, -0.058608091143, 2.88099943406
0.225367560573, 0.0116073803522, 0.941501917923
0.196445716195, -0.0571635866191, 2.88099746479
0.196437484132, 0.0236447174289, 0.941501274395
0.167554648018, -0.0550824028832, 2.88099358943
0.167546155933, 0.0409876261794, 0.941500007982
0.13872896432, -0.0522349708198, 2.88098782019
0.138720212802, 0.0647158312381, 0.94149812268
0.110006705172, -0.0484325199122, 2.88098017422
0.109997695151, 0.0964023940253, 0.941495624085
0.0814893893409, -0.0433804731318, 2.88097067876
0.081480122662, 0.1385020822, 0.941492521104
0.0533401204296, -0.0365347264213, 2.88095934171
0.053330600405, 0.195549020672, 0.941488816321
0.0352085559381, -0.0305100470625, 2.88095081138
0.035198872728, 0.245753845248, 0.94148602873
0.0264050222085, -0.0268067072243, 2.88094617131
0.0263952597658, 0.276614496223, 0.941484512422
0.965593864136, -0.00489162895963, 2.88095889004
0.965592554469, 0.459237104718, 0.941488668722
0.948941439602, -0.00718346021354, 2.88098266817
0.948939980062, 0.44013882924, 0.941496439074
0.915617849393, -0.0116290349351, 2.88102529195
0.915616089938, 0.403092990658, 0.941510367912
0.880458414174, -0.0161256733309, 2.88106310827
0.880456338281, 0.365621628549, 0.941522725741
0.845275696466, -0.0204358325075, 2.88109361127
0.845273303926, 0.329704234033, 0.941532693684
0.810071403117, -0.0245662211864, 2.88111680002
0.810068693735, 0.295284902032, 0.941540271436
0.774846914609, -0.0285208930396, 2.88113267377
0.774843888204, 0.262329852506, 0.941545458747
0.739603275502, -0.0323011350821, 2.88114123202
0.739599931901, 0.23082836051, 0.941548255463
0.704341233122, -0.0359052643805, 2.88114247459
0.70433757216, 0.200794450255, 0.941548661517
0.669061150258, -0.0393287479286, 2.88113640158
0.669057171772, 0.172265896163, 0.941546676942
0.633763334506, -0.0425638102882, 2.88112301336
0.633759038337, 0.145307492474, 0.941542301865
0.598447759209, -0.0455992742834, 2.88110231057
0.598443145197, 0.120012380765, 0.941535536491
0.563114433605, -0.0484203296379, 2.88107429414
0.56310950159, 0.0965039779511, 0.941526381124
0.527763263383, -0.0510081993392, 2.88103896494
0.527758013205, 0.0749387565275, 0.941514836049
0.492394278684, -0.053339765232, 2.88099632365
0.492388710182, 0.0555093645775, 0.941500901487
0.457007698782, -0.0553869095298, 2.88094637
0.457001811798, 0.0384501130831, 0.941484577352
1.0, 0.0, 2.88094637
0.999998999991, 0.5, 0.941484577352
0.997687489499, -0.00033559678275, 2.88094637425
0.997686468677, 0.497203406754, 0.94148457874
0.993062307026, -0.00100384022246, 2.88094637682
0.993061244577, 0.491634804233, 0.94148457958
0.983810260794, -0.00232863446582, 2.88094638149
0.983809115076, 0.480595036201, 0.941484581105
0.973917604179, -0.00372795513527, 2.88094638449
0.973916369426, 0.468934224969, 0.941484582085
